646.5821602909257, 951.3577109193919, 0
857.5884598068334, 458.2333050626706, 0
335.9524025416939, 203.8747819531316, 0
346.90742873967685, 617.314071997303, 0
946.8595742485053, 15.899959834469012, 0
406.5367203992265, 69.77557886640152, 0
49.57158909682802, 240.49265711418556, 0
758.8891282977459, 262.6712588023032, 0
293.1966764035244, 392.8300211005812, 0
707.0930113755271, 146.58670415052433, 0
370.8618354358446, 38.46122451826361, 0
520.5586068847992, 897.234285735065, 0
756.826923315635, 389.57083495431965, 0
163.90611322459637, 696.3900565931677, 0
591.052795035771, 866.8494992973393, 0
370.26277787583086, 256.0415974336773, 0
220.53172291079392, 932.4229669859507, 0
84.34997756249784, 833.0915529787706, 0
71.72678162663293, 328.39112750638844, 0
856.4456839957273, 326.688432739639, 0
724.7563483285915, 965.8805463697888, 0
855.2213534319839, 676.2328827807357, 0
287.4985914566108, 101.1159960850474, 0
785.6168903297947, 185.3339723363141, 0
426.5801782090245, 107.8673533176997, 0
147.33066454561583, 585.4666768036224, 0
702.2524202127862, 109.73017586124256, 0
950.1663495824946, 622.8085425388456, 0
175.44690881574454, 971.0498974366047, 0
214.39207809880102, 702.7097141643002, 0
607.8421402553374, 661.9008101723093, 0
327.4313020937066, 658.4771795432758, 0
959.5613854958934, 810.383095599774, 0
602.6192012426387, 24.630943169038023, 0
304.1612224494978, 334.6019246544815, 0
191.4222371609219, 289.51581746443003, 0
726.8592725682602, 407.0452941552316, 0
837.4325917120168, 478.12988837472994, 0
249.4886055060389, 645.6776292152385, 0
828.6135303307477, 73.25623310695207, 0
334.4555460382037, 348.91874326995674, 0
903.6852579285292, 721.4622417429706, 0
60.016476739627066, 795.7787845969375, 0
799.2055075366472, 390.25622686589, 0
630.4783486060352, 117.77148592224617, 0
585.8126554486241, 643.6686497594407, 0
487.4667514435551, 15.82946298518606, 0
935.263707208485, 485.75104604134987, 0
922.1943627306615, 643.2973728379482, 0
984.3129899981017, 784.9628164244778, 0
753.7018944152285, 305.1794315325772, 0
517.1420241755796, 637.1423735014212, 0
334.33195064254187, 234.17023293815697, 0
774.9646096348537, 150.73558218780659, 0
871.2367888745259, 595.5989509983386, 0
319.59570765450707, 45.18137226563246, 0
811.5081053090448, 46.268366701697204, 0
27.186259028062043, 141.83071875369367, 0
828.5577209925044, 626.2722152320631, 0
468.9905618672313, 296.501550149596, 0
768.6659902374853, 498.22566768146856, 0
647.9467027242649, 573.7491966870465, 0
769.1545668743798, 64.94520961201545, 0
303.01456744996705, 495.1581511099367, 0
643.4286278311873, 294.46581524946083, 0
767.6300491820534, 7.437688098466566, 0
543.1729431182495, 660.3851262794641, 0
674.2982945500873, 410.83012800280613, 0
854.2756557448851, 965.8754787310619, 0
634.2626491464564, 864.3179197777431, 0
260.59184899994204, 461.30662999179515, 0
389.350094803489, 241.34088930502028, 0
918.4488376146762, 88.27301325637148, 0
832.508265223224, 48.213078638052245, 0
724.8337476699772, 386.9218367643766, 0
724.2126442554005, 837.1541501825976, 0
733.493016640842, 588.8286992478518, 0
893.8374383781364, 46.8271919363541, 0
875.7128900845008, 684.2701261383734, 0
208.24678716414326, 485.50131142373874, 0
276.33841446558824, 800.5931176307366, 0
614.2775619570273, 735.4342429257961, 0
620.6282553614736, 57.483896735843196, 0
117.44920059676755, 601.79613782748, 0
223.8308371641473, 175.2894370140492, 0
646.1495069952651, 355.43287735038996, 0
682.9074402752008, 504.146616907313, 0
368.7099266136216, 925.9935097423471, 0
248.61572804420064, 814.5262421815523, 0
180.19765958967238, 390.4230367546771, 0
346.207566106677, 143.89945149651652, 0
756.4160758839361, 71.54822051191945, 0
994.2826067203198, 229.58706012009065, 0
784.5189533312985, 312.46096261451675, 0
223.87972182734717, 574.4526451641412, 0
722.8080401021283, 524.6300347280865, 0
983.6759459170946, 989.9526690322672, 0
716.6977352202913, 421.1485421832614, 0
432.2029000750506, 540.1579507458475, 0
103.49436058471495, 441.25146433664406, 0
964.2787944996475, 170.7126520347172, 0
275.55218962230987, 248.21343260887508, 0
796.3938629433607, 948.2983501416285, 0
539.5315084611486, 839.9643508361447, 0
444.57548875784556, 759.0223778464691, 0
8.899121434821854, 250.23618008541803, 0
968.2991697145716, 518.2512742553919, 0
497.47491010298717, 37.78147964664835, 0
425.29948477142887, 429.7615497936904, 0
843.7427410663431, 762.1804502194857, 0
584.6754980837378, 598.6816514382178, 0
88.80742105064165, 426.9796650665758, 0
579.4727805422349, 350.55075130446744, 0
455.29430455102414, 434.3829365523173, 0
844.9646772685339, 937.9209984047516, 0
130.15139581759993, 940.4403009263167, 0
385.14310228176953, 926.2821813739819, 0
441.2283482591911, 625.6587430431932, 0
137.46958690408283, 442.6886968116731, 0
135.67080270053066, 803.183837708531, 0
964.7250478688237, 643.3206132929605, 0
117.58214055824656, 475.1789341147078, 0
592.83712405068, 210.31198984266786, 0
183.06950862342254, 417.7543675083126, 0
634.8515183275771, 423.53129911098375, 0
2.704320852535691, 625.7762492312131, 0
693.7545784780805, 369.60052161387466, 0
844.5919372750052, 481.1105466351584, 0
420.64159308798423, 148.2904880490804, 0
305.6592216967143, 821.3352062244419, 0
319.76577501646653, 515.5321996133939, 0
624.4325310414089, 680.6790148781646, 0
38.29126183527365, 262.6353185860969, 0
985.4930008734159, 850.9230895265063, 0
856.1127643442171, 772.9060465266399, 0
593.9600337287969, 567.2268616113627, 0
99.89313145745172, 619.7090579070733, 0
197.76768424898293, 562.3177122481526, 0
245.51005430194994, 774.1187993093802, 0
166.16307673199003, 452.2089773856511, 0
544.3912154238343, 975.6579194468906, 0
194.76974548695935, 917.5886345269843, 0
